Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_train_911,50.0,16.91,20,86.91,
vae_wgan_train_912,50.0,17.6,20,87.6,
vae_wgan_train_913,50.0,1.02,20,71.02,
vae_wgan_train_914,50.0,17.17,19.96,87.13,
vae_wgan_train_915,50.0,16.56,19.96,86.52,
vae_wgan_train_916,50.0,16.68,19.92,86.6,
vae_wgan_train_917,50.0,16.78,19.52,86.3,
vae_wgan_train_918,50.0,17.45,19.92,87.37,
vae_wgan_train_919,50.0,2.64,18.64,71.28,
vae_wgan_train_91,50.0,6.08,19.96,76.04,
vae_wgan_train_920,50.0,3.15,19.96,73.11,
vae_wgan_train_921,50.0,2.71,19.92,72.63,
vae_wgan_train_922,50.0,2.5,19.92,72.42,
vae_wgan_train_923,50.0,3.02,19.68,72.7,
vae_wgan_train_924,50.0,16.52,19.96,86.48,
vae_wgan_train_925,50.0,2.96,19.92,72.88,
vae_wgan_train_926,50.0,3.38,19.92,73.3,
vae_wgan_train_927,50.0,2.69,19.92,72.61,
vae_wgan_train_928,0.0,18.41,19.95,38.36,
vae_wgan_train_929,50.0,18.03,19.96,87.99,
vae_wgan_train_92,50.0,7.12,20,77.12,
vae_wgan_train_930,50.0,18.23,19.92,88.15,
vae_wgan_train_931,50.0,17.96,19.92,87.88,
vae_wgan_train_932,50.0,16.92,19.96,86.88,
vae_wgan_train_933,50.0,18.89,19.96,88.85,
vae_wgan_train_934,50.0,18.59,19.92,88.51,
vae_wgan_train_935,50.0,17.31,19.92,87.23,
vae_wgan_train_936,50.0,3.09,19.32,72.41,
vae_wgan_train_937,0.0,1.22,19.64,20.86,
vae_wgan_train_938,50.0,3.5,19.92,73.42,
vae_wgan_train_939,50.0,1.16,17.92,69.08,
vae_wgan_train_93,50.0,20.79,19.92,90.71,
vae_wgan_train_940,50.0,2.16,19.92,72.08,
vae_wgan_train_941,50.0,2.34,19.64,71.98,
vae_wgan_train_942,50.0,1.72,18.48,70.2,
vae_wgan_train_943,50.0,17.33,19.92,87.25,
vae_wgan_train_944,50.0,4.16,19.92,74.08,
vae_wgan_train_945,50.0,17.61,19.92,87.53,
vae_wgan_train_946,50.0,18.39,19.92,88.31,
vae_wgan_train_947,50.0,3.01,19.16,72.17,
vae_wgan_train_948,50.0,18.22,19.96,88.18,
vae_wgan_train_949,50.0,3.42,19.92,73.34,
vae_wgan_train_94,50.0,20.03,19.92,89.95,
vae_wgan_train_950,50.0,3.25,19.48,72.73,
vae_wgan_train_951,50.0,19.39,19.92,89.31,
vae_wgan_train_952,50.0,15.77,19.92,85.69,
vae_wgan_train_953,50.0,18.86,19.6,88.46,
vae_wgan_train_954,50.0,19.26,19.92,89.18,
vae_wgan_train_955,50.0,16.41,19.28,85.69,
vae_wgan_train_956,50.0,1.97,19.92,71.89,
vae_wgan_train_957,50.0,1.86,19.92,71.78,
vae_wgan_train_958,50.0,19.21,19.44,88.65,
vae_wgan_train_959,50.0,19.59,19.96,89.55,
vae_wgan_train_95,50.0,20.25,19.92,90.17,
vae_wgan_train_960,50.0,2.25,19.96,72.21,
vae_wgan_train_961,50.0,17.38,19.88,87.26,
vae_wgan_train_962,50.0,1.82,19.92,71.74,
vae_wgan_train_963,50.0,16.66,19.92,86.58,
vae_wgan_train_964,50.0,4.16,19.48,73.64,
vae_wgan_train_965,50.0,16.73,19.92,86.65,
vae_wgan_train_966,50.0,19.5,19.92,89.42,
vae_wgan_train_967,50.0,16.92,19.84,86.76,
vae_wgan_train_968,50.0,18.1,19.96,88.06,
vae_wgan_train_969,50.0,17.8,19.96,87.76,
vae_wgan_train_96,50.0,20.98,19.92,90.9,
vae_wgan_train_970,50.0,17.38,19.96,87.34,
vae_wgan_train_971,50.0,18.74,19.92,88.66,
vae_wgan_train_972,50.0,2.72,19.92,72.64,
vae_wgan_train_973,50.0,3.38,19.2,72.58,
vae_wgan_train_974,50.0,17.85,19.96,87.81,
vae_wgan_train_975,50.0,2.87,19.96,72.83,
vae_wgan_train_976,50.0,17.1,19.4,86.5,
vae_wgan_train_977,50.0,19.33,19.96,89.29,
vae_wgan_train_978,50.0,2.85,19.92,72.77,
vae_wgan_train_979,50.0,3.03,19.8,72.83,
vae_wgan_train_97,50.0,4.13,19.92,74.05,
vae_wgan_train_980,50.0,19.06,19.92,88.98,
vae_wgan_train_981,50.0,2.56,19.96,72.52,
vae_wgan_train_982,50.0,17.35,19.92,87.27,
vae_wgan_train_983,50.0,19.26,19.92,89.18,
vae_wgan_train_984,50.0,18.98,19.92,88.9,
vae_wgan_train_985,50.0,6.46,19.96,76.42,
vae_wgan_train_986,50.0,20.97,18.44,89.41,
vae_wgan_train_987,50.0,18.6,19.48,88.08,
vae_wgan_train_988,50.0,3.46,19.52,72.98,
vae_wgan_train_989,50.0,2.58,18.76,71.34,
vae_wgan_train_98,50.0,6.71,19.92,76.63,
vae_wgan_train_990,50.0,3.85,19.52,73.37,
vae_wgan_train_991,50.0,17.98,19.68,87.66,
vae_wgan_train_992,50.0,17.44,19.92,87.36,
vae_wgan_train_993,50.0,3.74,19.44,73.18,
vae_wgan_train_994,50.0,3.77,19.92,73.69,
vae_wgan_train_995,50.0,2.61,19.44,72.05,
vae_wgan_train_996,50.0,1.67,19.92,71.59,
vae_wgan_train_997,50.0,15.91,19.4,85.31,
vae_wgan_train_998,50.0,18.66,19.92,88.58,
vae_wgan_train_999,50.0,3.33,19.92,73.25,
vae_wgan_train_99,50.0,21.01,19.96,90.97,
vae_wgan_train_9,50.0,19.55,19.92,89.47,
Mean,49.96,11.95,19.78,81.68,
