Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_1418,50.0,4.5,19.96,74.46,
vae_wgan_sample_1419,50.0,5.36,19.96,75.32,
vae_wgan_sample_141,50.0,4.33,19.96,74.29,
vae_wgan_sample_1420,50.0,4.46,19.36,73.82,
vae_wgan_sample_1421,50.0,4.87,19.96,74.83,
vae_wgan_sample_1422,50.0,19.82,19.96,89.78,
vae_wgan_sample_1423,50.0,6.06,19.96,76.02,
vae_wgan_sample_1424,50.0,5.34,19.96,75.3,
vae_wgan_sample_1425,50.0,5.69,19.96,75.65,
vae_wgan_sample_1426,50.0,5.98,19.96,75.94,
vae_wgan_sample_1427,50.0,19.31,19.92,89.23,
vae_wgan_sample_1428,50.0,19.96,19.92,89.88,
vae_wgan_sample_1429,50.0,20.91,20,90.91,
vae_wgan_sample_142,50.0,4.99,19.96,74.95,
vae_wgan_sample_1430,50.0,21.11,19.92,91.03,
vae_wgan_sample_1431,50.0,4.55,19.92,74.47,
vae_wgan_sample_1432,50.0,1.47,19.24,70.71,
vae_wgan_sample_1433,50.0,4.98,19.96,74.94,
vae_wgan_sample_1434,50.0,19.32,19.92,89.24,
vae_wgan_sample_1435,50.0,20.29,19.92,90.21,
vae_wgan_sample_1436,50.0,2.27,19.92,72.19,
vae_wgan_sample_1437,50.0,19.79,19.96,89.75,
vae_wgan_sample_1438,50.0,4.49,19.96,74.45,
vae_wgan_sample_1439,50.0,20.57,19.92,90.49,
vae_wgan_sample_143,50.0,20.1,19.96,90.06,
vae_wgan_sample_1440,50.0,20.0,19.96,89.96,
vae_wgan_sample_1441,50.0,5.09,19.92,75.01,
vae_wgan_sample_1442,50.0,4.23,20,74.23,
vae_wgan_sample_1443,50.0,5.2,19.96,75.16,
vae_wgan_sample_1444,50.0,6.57,19.96,76.53,
vae_wgan_sample_1445,50.0,0.35,19.92,70.27,
vae_wgan_sample_1446,50.0,19.79,19.96,89.75,
vae_wgan_sample_1447,50.0,19.96,19.96,89.92,
vae_wgan_sample_1448,50.0,19.94,19.96,89.9,
vae_wgan_sample_1449,50.0,19.88,19.92,89.8,
vae_wgan_sample_144,50.0,4.46,19.92,74.38,
vae_wgan_sample_1450,50.0,4.51,20,74.51,
vae_wgan_sample_1451,50.0,4.75,19.96,74.71,
vae_wgan_sample_1452,50.0,5.29,19.96,75.25,
vae_wgan_sample_1453,50.0,5.32,19.92,75.24,
vae_wgan_sample_1454,50.0,5.18,20,75.18,
vae_wgan_sample_1455,50.0,3.67,19.64,73.31,
vae_wgan_sample_1456,50.0,20.48,19.92,90.4,
vae_wgan_sample_1457,50.0,5.58,19.96,75.54,
vae_wgan_sample_1458,50.0,4.87,19.96,74.83,
vae_wgan_sample_1459,50.0,19.81,19.96,89.77,
vae_wgan_sample_145,50.0,19.74,19.96,89.7,
vae_wgan_sample_1460,50.0,4.4,19.92,74.32,
vae_wgan_sample_1461,50.0,5.02,19.96,74.98,
vae_wgan_sample_1462,50.0,4.33,19.92,74.25,
vae_wgan_sample_1463,50.0,2.09,19.96,72.05,
vae_wgan_sample_1464,50.0,19.98,19.96,89.94,
vae_wgan_sample_1465,50.0,18.51,19.92,88.43,
vae_wgan_sample_1466,50.0,4.81,19.92,74.73,
vae_wgan_sample_1467,50.0,4.58,19.96,74.54,
vae_wgan_sample_1468,50.0,4.9,19.92,74.82,
vae_wgan_sample_1469,50.0,3.13,19.96,73.09,
vae_wgan_sample_146,50.0,19.75,19.96,89.71,
vae_wgan_sample_1470,50.0,20.43,19.96,90.39,
vae_wgan_sample_1471,45.6,1.29,19.84,66.73,
vae_wgan_sample_1472,50.0,20.55,19.92,90.47,
vae_wgan_sample_1473,50.0,20.14,19.96,90.1,
vae_wgan_sample_1474,50.0,20.2,19.96,90.16,
vae_wgan_sample_1475,50.0,6.13,19.96,76.09,
vae_wgan_sample_1476,50.0,4.07,19.92,73.99,
vae_wgan_sample_1477,50.0,17.27,19.96,87.23,
vae_wgan_sample_1478,50.0,20.1,19.96,90.06,
vae_wgan_sample_1479,50.0,20.33,19.96,90.29,
vae_wgan_sample_147,50.0,1.02,19.92,70.94,
vae_wgan_sample_1480,50.0,18.93,19.96,88.89,
vae_wgan_sample_1481,32.8,4.86,19.92,57.58,
vae_wgan_sample_1482,50.0,5.09,19.96,75.05,
vae_wgan_sample_1483,50.0,19.62,19.96,89.58,
vae_wgan_sample_1484,50.0,6.37,19.96,76.33,
vae_wgan_sample_1485,48.8,4.93,19.96,73.69,
vae_wgan_sample_1486,50.0,4.57,19.96,74.53,
vae_wgan_sample_1487,50.0,19.83,19.96,89.79,
vae_wgan_sample_1488,50.0,4.74,19.96,74.7,
vae_wgan_sample_1489,50.0,5.85,19.96,75.81,
vae_wgan_sample_148,50.0,19.35,19.96,89.31,
vae_wgan_sample_1490,50.0,4.94,19.96,74.9,
vae_wgan_sample_1491,50.0,5.1,19.96,75.06,
vae_wgan_sample_1492,50.0,4.84,19.96,74.8,
vae_wgan_sample_1493,50.0,5.6,19.96,75.56,
vae_wgan_sample_1494,50.0,4.79,19.96,74.75,
vae_wgan_sample_1495,50.0,4.72,19.92,74.64,
vae_wgan_sample_1496,50.0,5.63,19.96,75.59,
vae_wgan_sample_1497,50.0,4.39,19.96,74.35,
vae_wgan_sample_1498,50.0,20.11,19.96,90.07,
vae_wgan_sample_1499,50.0,5.18,19.92,75.1,
vae_wgan_sample_149,50.0,21.05,19.96,91.01,
vae_wgan_sample_14,50.0,4.77,19.96,74.73,
vae_wgan_sample_1500,50.0,4.99,19.96,74.95,
vae_wgan_sample_1501,50.0,19.45,19.92,89.37,
vae_wgan_sample_1502,50.0,5.15,19.96,75.11,
vae_wgan_sample_1503,50.0,4.89,19.92,74.81,
vae_wgan_sample_1504,50.0,5.05,19.92,74.97,
vae_wgan_sample_1505,50.0,4.95,19.96,74.91,
vae_wgan_sample_1506,50.0,19.61,19.92,89.53,
vae_wgan_sample_1507,50.0,5.85,20,75.85,
vae_wgan_sample_1508,50.0,21.09,19.92,91.01,
vae_wgan_sample_1509,50.0,20.51,19.92,90.43,
vae_wgan_sample_150,50.0,4.45,19.96,74.41,
vae_wgan_sample_1510,50.0,4.88,19.96,74.84,
vae_wgan_sample_1511,50.0,19.83,19.96,89.79,
vae_wgan_sample_1512,50.0,20.14,19.96,90.1,
vae_wgan_sample_1513,50.0,19.2,19.96,89.16,
vae_wgan_sample_1514,50.0,19.28,19.96,89.24,
vae_wgan_sample_1515,50.0,6.26,19.88,76.14,
vae_wgan_sample_1516,50.0,20.01,19.92,89.93,
vae_wgan_sample_1517,50.0,6.11,19.96,76.07,
vae_wgan_sample_1518,50.0,5.36,19.92,75.28,
vae_wgan_sample_1519,50.0,5.17,19.92,75.09,
vae_wgan_sample_151,50.0,4.59,19.96,74.55,
vae_wgan_sample_1520,50.0,5.17,19.96,75.13,
vae_wgan_sample_1521,50.0,4.95,19.92,74.87,
vae_wgan_sample_1522,50.0,4.79,19.92,74.71,
vae_wgan_sample_1523,50.0,20.02,19.96,89.98,
vae_wgan_sample_1524,50.0,20.6,19.96,90.56,
vae_wgan_sample_1525,50.0,4.63,19.96,74.59,
vae_wgan_sample_1526,50.0,5.38,19.96,75.34,
vae_wgan_sample_1527,50.0,5.3,19.96,75.26,
vae_wgan_sample_1528,50.0,5.05,19.92,74.97,
vae_wgan_sample_1529,50.0,4.35,19.96,74.31,
vae_wgan_sample_152,50.0,6.01,19.96,75.97,
vae_wgan_sample_1530,50.0,5.14,19.96,75.1,
vae_wgan_sample_1531,50.0,6.27,19.92,76.19,
vae_wgan_sample_1532,50.0,4.67,19.96,74.63,
vae_wgan_sample_1533,50.0,4.69,19.96,74.65,
vae_wgan_sample_1534,50.0,4.73,19.96,74.69,
vae_wgan_sample_1535,50.0,5.76,19.64,75.4,
vae_wgan_sample_1536,50.0,6.37,19.96,76.33,
vae_wgan_sample_1537,50.0,4.73,19.92,74.65,
vae_wgan_sample_1538,50.0,19.55,19.96,89.51,
vae_wgan_sample_1539,50.0,4.19,19.96,74.15,
vae_wgan_sample_153,50.0,5.5,19.96,75.46,
vae_wgan_sample_1540,50.0,19.61,19.96,89.57,
vae_wgan_sample_1541,50.0,19.72,19.92,89.64,
vae_wgan_sample_1542,50.0,19.47,19.92,89.39,
vae_wgan_sample_1543,50.0,4.84,19.96,74.8,
vae_wgan_sample_1544,50.0,18.74,19.96,88.7,
vae_wgan_sample_1545,50.0,19.89,19.96,89.85,
vae_wgan_sample_1546,50.0,4.7,19.96,74.66,
vae_wgan_sample_1547,50.0,6.33,19.96,76.29,
vae_wgan_sample_1548,50.0,19.41,19.96,89.37,
vae_wgan_sample_1549,50.0,4.14,19.92,74.06,
vae_wgan_sample_154,50.0,18.42,19.68,88.1,
vae_wgan_sample_1550,50.0,5.1,19.96,75.06,
vae_wgan_sample_1551,50.0,5.33,19.88,75.21,
vae_wgan_sample_1552,50.0,19.77,19.92,89.69,
vae_wgan_sample_1553,50.0,4.55,19.92,74.47,
vae_wgan_sample_1554,50.0,4.77,19.92,74.69,
vae_wgan_sample_1555,50.0,19.78,19.96,89.74,
vae_wgan_sample_1556,50.0,20.03,19.96,89.99,
vae_wgan_sample_1557,50.0,20.69,19.96,90.65,
vae_wgan_sample_1558,50.0,20.96,19.96,90.92,
vae_wgan_sample_1559,50.0,5.84,19.96,75.8,
vae_wgan_sample_155,50.0,4.85,19.96,74.81,
vae_wgan_sample_1560,50.0,3.53,19.96,73.49,
vae_wgan_sample_1561,50.0,20.19,19.96,90.15,
vae_wgan_sample_1562,50.0,6.21,19.96,76.17,
vae_wgan_sample_1563,50.0,4.75,19.96,74.71,
vae_wgan_sample_1564,50.0,19.6,19.96,89.56,
vae_wgan_sample_1565,50.0,19.74,19.92,89.66,
vae_wgan_sample_1566,50.0,4.57,19.92,74.49,
vae_wgan_sample_1567,50.0,19.04,19.96,89.0,
vae_wgan_sample_1568,50.0,20.94,19.92,90.86,
vae_wgan_sample_1569,50.0,5.73,18.8,74.53,
vae_wgan_sample_156,50.0,20.73,19.96,90.69,
vae_wgan_sample_1570,50.0,20.65,19.96,90.61,
vae_wgan_sample_1571,50.0,4.92,19.96,74.88,
vae_wgan_sample_1572,50.0,5.22,19.96,75.18,
vae_wgan_sample_1573,50.0,20.29,19.96,90.25,
vae_wgan_sample_1574,50.0,20.08,19.96,90.04,
vae_wgan_sample_1575,50.0,19.38,19.92,89.3,
vae_wgan_sample_1576,50.0,20.72,19.96,90.68,
vae_wgan_sample_1577,50.0,3.7,19.64,73.34,
vae_wgan_sample_1578,50.0,4.64,19.96,74.6,
vae_wgan_sample_1579,50.0,20.81,19.96,90.77,
vae_wgan_sample_157,50.0,5.6,19.96,75.56,
vae_wgan_sample_1580,50.0,19.75,20,89.75,
vae_wgan_sample_1581,50.0,20.68,19.96,90.64,
vae_wgan_sample_1582,50.0,20.66,19.96,90.62,
vae_wgan_sample_1583,50.0,19.97,19.92,89.89,
vae_wgan_sample_1584,50.0,6.09,19.96,76.05,
vae_wgan_sample_1585,50.0,4.34,19.96,74.3,
vae_wgan_sample_1586,50.0,3.2,19.96,73.16,
vae_wgan_sample_1587,50.0,20.47,19.96,90.43,
vae_wgan_sample_1588,50.0,5.4,19.96,75.36,
vae_wgan_sample_1589,50.0,19.89,19.96,89.85,
vae_wgan_sample_158,50.0,18.56,19.96,88.52,
vae_wgan_sample_1590,50.0,5.87,19.96,75.83,
vae_wgan_sample_1591,50.0,20.55,19.96,90.51,
vae_wgan_sample_1592,50.0,3.71,19.96,73.67,
vae_wgan_sample_1593,50.0,4.79,19.96,74.75,
vae_wgan_sample_1594,50.0,3.69,18.68,72.37,
vae_wgan_sample_1595,50.0,19.91,19.96,89.87,
vae_wgan_sample_1596,50.0,6.24,19.96,76.2,
vae_wgan_sample_1597,50.0,20.05,19.96,90.01,
vae_wgan_sample_1598,50.0,19.71,19.96,89.67,
vae_wgan_sample_1599,50.0,19.28,20,89.28,
vae_wgan_sample_159,50.0,18.13,19.96,88.09,
vae_wgan_sample_15,50.0,19.85,19.96,89.81,
vae_wgan_sample_1600,50.0,4.48,19.92,74.4,
vae_wgan_sample_1601,50.0,1.8,19.92,71.72,
vae_wgan_sample_1602,50.0,19.44,19.92,89.36,
vae_wgan_sample_1603,50.0,5.72,19.96,75.68,
vae_wgan_sample_1604,50.0,5.92,19.92,75.84,
vae_wgan_sample_1605,50.0,21.28,19.96,91.24,
vae_wgan_sample_1606,50.0,4.74,19.96,74.7,
vae_wgan_sample_1607,50.0,20.86,19.92,90.78,
vae_wgan_sample_1608,50.0,20.04,19.92,89.96,
vae_wgan_sample_1609,50.0,19.51,19.32,88.83,
vae_wgan_sample_160,50.0,4.75,19.92,74.67,
vae_wgan_sample_1610,50.0,19.77,19.96,89.73,
vae_wgan_sample_1611,50.0,21.02,19.96,90.98,
vae_wgan_sample_1612,50.0,5.21,19.96,75.17,
vae_wgan_sample_1613,42.0,5.18,19.68,66.86,
vae_wgan_sample_1614,50.0,19.92,19.96,89.88,
vae_wgan_sample_1615,50.0,4.36,19.92,74.28,
vae_wgan_sample_1616,50.0,20.0,19.96,89.96,
vae_wgan_sample_1617,50.0,4.62,19.96,74.58,
vae_wgan_sample_1618,50.0,5.88,19.96,75.84,
vae_wgan_sample_1619,50.0,20.83,19.96,90.79,
vae_wgan_sample_161,50.0,19.88,19.96,89.84,
vae_wgan_sample_1620,50.0,4.22,19.96,74.18,
vae_wgan_sample_1621,50.0,19.99,19.92,89.91,
vae_wgan_sample_1622,50.0,4.26,19.92,74.18,
vae_wgan_sample_1623,50.0,20.15,19.96,90.11,
vae_wgan_sample_1624,50.0,4.98,19.96,74.94,
vae_wgan_sample_1625,50.0,19.56,19.92,89.48,
vae_wgan_sample_1626,0.0,4.45,19.87,24.32,
vae_wgan_sample_1627,50.0,19.83,19.92,89.75,
vae_wgan_sample_1628,50.0,4.3,19.96,74.26,
vae_wgan_sample_1629,50.0,5.98,19.96,75.94,
vae_wgan_sample_162,50.0,5.03,19.92,74.95,
vae_wgan_sample_1630,50.0,4.71,19.96,74.67,
vae_wgan_sample_1631,50.0,4.66,19.92,74.58,
vae_wgan_sample_1632,50.0,19.87,19.92,89.79,
vae_wgan_sample_1633,50.0,1.76,19.96,71.72,
vae_wgan_sample_1634,50.0,4.14,19.92,74.06,
vae_wgan_sample_1635,50.0,5.78,19.96,75.74,
vae_wgan_sample_1636,50.0,6.01,19.96,75.97,
vae_wgan_sample_1637,50.0,5.16,19.96,75.12,
vae_wgan_sample_1638,50.0,4.29,19.96,74.25,
vae_wgan_sample_1639,50.0,5.53,19.96,75.49,
vae_wgan_sample_163,50.0,20.51,19.96,90.47,
vae_wgan_sample_1640,50.0,2.09,19.96,72.05,
vae_wgan_sample_1641,50.0,20.36,19.96,90.32,
vae_wgan_sample_1642,50.0,15.65,18.92,84.57,
vae_wgan_sample_1643,50.0,6.89,19.92,76.81,
vae_wgan_sample_1644,50.0,5.26,20,75.26,
vae_wgan_sample_1645,50.0,19.83,19.96,89.79,
vae_wgan_sample_1646,50.0,20.83,19.96,90.79,
vae_wgan_sample_1647,50.0,6.45,19.96,76.41,
vae_wgan_sample_1648,50.0,5.88,19.96,75.84,
vae_wgan_sample_1649,50.0,4.75,19.92,74.67,
vae_wgan_sample_164,50.0,19.89,19.96,89.85,
vae_wgan_sample_1650,50.0,19.93,19.96,89.89,
vae_wgan_sample_1651,50.0,5.29,19.96,75.25,
vae_wgan_sample_1652,50.0,5.61,19.96,75.57,
vae_wgan_sample_1653,50.0,20.04,19.96,90.0,
vae_wgan_sample_1654,50.0,19.66,19.92,89.58,
vae_wgan_sample_1655,50.0,20.21,19.96,90.17,
vae_wgan_sample_1656,50.0,4.18,19.92,74.1,
vae_wgan_sample_1657,50.0,2.86,17.36,70.22,
vae_wgan_sample_1658,50.0,17.69,19.92,87.61,
vae_wgan_sample_1659,50.0,6.12,19.96,76.08,
vae_wgan_sample_165,50.0,19.75,19.96,89.71,
